reading_id,city_id,recorded_at,temperature_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,weather_main,weather_description,validation_flag
10091,16,2026-08-01 15:04:23+00:00,29.35,28.97,29.35,29.35,40.0,1007.0,2.52,241,94,10000,Rain,light rain,
10092,17,2026-08-01 14:51:52+00:00,24.58,25.16,24.58,24.58,79.0,1013.0,9.14,212,78,10000,Clouds,broken clouds,
10093,18,2026-08-01 15:04:26+00:00,36.01,40.26,36.01,36.01,43.0,1000.0,7.06,45,57,10000,Clouds,broken clouds,
10094,19,2026-08-01 15:02:27+00:00,17.95,17.45,17.95,17.95,63.0,1013.0,3.16,288,100,10000,Rain,light rain,
10095,20,2026-08-01 15:03:40+00:00,34.04,33.17,34.04,34.04,29.0,1008.0,1.55,273,68,10000,Clouds,broken clouds,
10096,21,2026-08-01 15:04:30+00:00,24.39,23.35,24.39,24.39,18.0,1014.0,2.72,117,0,10000,Clear,clear sky,
10097,22,2026-08-01 15:01:58+00:00,22.67,22.61,22.67,22.67,62.0,1013.0,1.38,322,89,10000,Clouds,overcast clouds,
10098,23,2026-08-01 15:04:32+00:00,35.12,34.44,35.12,35.12,28.0,1008.0,0.69,51,60,10000,Clouds,broken clouds,
10099,24,2026-08-01 15:04:34+00:00,24.46,25.1,24.46,24.46,82.0,1011.0,1.84,232,100,10000,Rain,light rain,
10100,25,2026-08-01 14:56:02+00:00,26.0,26.0,26.0,26.0,83.0,1011.0,3.99,218,100,10000,Rain,light rain,
10101,26,2026-08-01 15:04:37+00:00,29.43,32.88,29.43,29.43,66.0,1009.0,0.06,328,65,10000,Clouds,broken clouds,
10102,27,2026-08-01 15:04:38+00:00,36.9,37.31,36.9,36.9,29.0,1006.0,5.11,114,50,10000,Clouds,scattered clouds,
10103,28,2026-08-01 15:04:40+00:00,26.32,26.32,26.32,26.32,70.0,1011.0,6.0,246,49,10000,Clouds,scattered clouds,
10104,29,2026-08-01 15:04:42+00:00,25.79,26.72,25.79,25.79,88.0,1012.0,3.0,225,86,10000,Rain,light rain,
10105,1,2026-08-01 17:02:10+00:00,17.94,17.59,17.94,17.94,69.0,1016.0,3.62,123,91,10000,Clouds,overcast clouds,
10106,2,2026-08-01 17:04:30+00:00,23.97,24.46,23.97,23.97,78.0,1015.0,7.88,159,25,10000,Clouds,scattered clouds,
10107,3,2026-08-01 17:04:31+00:00,20.75,20.73,20.75,20.75,71.0,1012.0,1.3,137,80,10000,Clouds,broken clouds,
10108,4,2026-08-01 17:04:32+00:00,22.9,22.92,22.9,22.9,64.0,1016.0,4.56,140,22,10000,Clouds,few clouds,
10109,9,2026-08-01 17:04:33+00:00,19.86,20.09,19.86,19.86,84.0,1015.0,3.79,94,82,10000,Rain,light rain,
10110,10,2026-08-01 17:04:34+00:00,21.76,21.11,21.76,21.76,43.0,1015.0,4.05,109,61,10000,Clouds,broken clouds,
10111,11,2026-08-01 17:04:35+00:00,17.46,16.98,17.46,17.46,66.0,1017.0,2.54,95,73,10000,Clouds,broken clouds,
10112,12,2026-08-01 17:04:36+00:00,24.92,24.36,24.92,24.92,34.0,1012.0,2.24,150,60,10000,Clouds,broken clouds,
10113,13,2026-08-01 17:04:38+00:00,25.58,25.86,25.58,25.58,64.0,1012.0,2.71,170,25,10000,Clouds,scattered clouds,
10114,14,2026-08-01 17:04:39+00:00,24.07,24.54,24.07,24.07,77.0,1010.0,1.29,123,98,10000,Rain,light rain,
10115,15,2026-08-01 17:04:40+00:00,13.58,13.19,13.58,13.58,84.0,1017.0,2.6,317,100,10000,Clouds,overcast clouds,
10116,16,2026-08-01 17:04:41+00:00,26.05,26.05,26.05,26.05,53.0,1010.0,5.12,169,92,10000,Clouds,overcast clouds,
10117,17,2026-08-01 17:04:42+00:00,24.43,25.04,24.43,24.43,81.0,1014.0,9.59,210,86,10000,Clouds,overcast clouds,
10118,18,2026-08-01 17:04:43+00:00,33.61,37.87,33.61,33.61,51.0,1003.0,3.97,330,71,10000,Clouds,broken clouds,
10119,19,2026-08-01 17:04:44+00:00,17.15,16.7,17.15,17.15,68.0,1014.0,3.64,270,79,10000,Rain,light rain,
10120,20,2026-08-01 17:04:46+00:00,31.36,30.55,31.36,31.36,34.0,1009.0,2.84,257,81,10000,Clouds,broken clouds,
10121,21,2026-08-01 17:04:47+00:00,17.82,16.36,17.82,17.82,27.0,1017.0,1.81,150,0,10000,Clear,clear sky,
10122,22,2026-08-01 17:04:48+00:00,19.35,19.35,19.35,19.35,77.0,1015.0,2.18,19,69,10000,Clouds,broken clouds,
10123,23,2026-08-01 17:04:49+00:00,32.71,31.93,32.71,32.71,32.0,1009.0,1.66,304,76,10000,Clouds,broken clouds,
10124,24,2026-08-01 17:04:50+00:00,21.85,22.6,21.85,21.85,96.0,1012.0,1.45,246,100,10000,Rain,light rain,
10125,25,2026-08-01 17:04:51+00:00,24.91,25.73,24.91,24.91,87.0,1012.0,3.48,219,100,10000,Rain,light rain,
10126,26,2026-08-01 17:04:52+00:00,24.29,25.05,24.29,24.29,87.0,1011.0,1.07,22,46,10000,Clouds,scattered clouds,
10127,27,2026-08-01 17:04:54+00:00,29.53,31.28,29.53,29.53,56.0,1009.0,4.59,105,60,10000,Rain,light rain,
10128,28,2026-08-01 17:04:55+00:00,24.84,25.42,24.84,24.84,78.0,1012.0,5.83,240,40,10000,Clouds,scattered clouds,
10129,29,2026-08-01 17:04:56+00:00,25.36,26.3,25.36,25.36,90.0,1013.0,3.69,221,91,7924,Rain,light rain,
10130,1,2026-08-01 19:15:02+00:00,16.48,16.14,16.48,16.48,75.0,1018.0,1.41,107,67,10000,Clouds,broken clouds,
10131,2,2026-08-01 19:15:10+00:00,23.7,24.14,23.7,23.7,77.0,1016.0,6.7,162,34,10000,Clouds,scattered clouds,
10132,3,2026-08-01 19:15:12+00:00,19.84,19.94,19.84,19.84,79.0,1014.0,0.3,40,42,10000,Clouds,scattered clouds,
10133,4,2026-08-01 19:15:14+00:00,22.05,22.14,22.05,22.05,70.0,1017.0,4.08,151,5,10000,Clear,clear sky,
10134,9,2026-08-01 19:15:15+00:00,19.27,19.42,19.27,19.27,83.0,1015.0,2.38,61,99,10000,Clouds,overcast clouds,
10135,10,2026-08-01 19:15:17+00:00,19.65,18.85,19.65,19.65,45.0,1017.0,4.27,97,5,10000,Clear,clear sky,
10136,11,2026-08-01 19:15:18+00:00,15.87,15.44,15.87,15.87,74.0,1018.0,1.92,81,49,10000,Clouds,scattered clouds,
10137,12,2026-08-01 19:15:20+00:00,23.25,22.7,23.25,23.25,41.0,1014.0,2.24,170,100,10000,Clouds,overcast clouds,
10138,13,2026-08-01 19:15:21+00:00,24.61,24.88,24.61,24.61,67.0,1014.0,2.34,173,31,10000,Clouds,scattered clouds,
10139,14,2026-08-01 19:15:23+00:00,21.35,21.84,21.35,21.35,88.0,1013.0,2.16,277,85,10000,Rain,light rain,
10140,15,2026-08-01 19:15:25+00:00,13.38,12.99,13.38,13.38,85.0,1017.0,1.27,300,100,10000,Clouds,overcast clouds,
10141,16,2026-08-01 19:15:26+00:00,24.11,24.2,24.11,24.11,62.0,1012.0,7.37,162,100,10000,Clouds,overcast clouds,
10142,17,2026-08-01 19:15:28+00:00,24.46,25.02,24.46,24.46,79.0,1014.0,9.83,202,97,10000,Clouds,overcast clouds,
10143,18,2026-08-01 19:15:29+00:00,34.6,38.0,34.6,34.6,45.0,1004.0,7.41,262,100,10000,Clouds,overcast clouds,
10144,19,2026-08-01 19:15:31+00:00,16.76,16.5,16.76,16.76,77.0,1015.0,1.74,245,99,10000,Rain,light rain,
10145,20,2026-08-01 19:15:32+00:00,27.96,27.91,27.96,27.96,44.0,1011.0,2.27,268,82,10000,Clouds,broken clouds,
10146,21,2026-08-01 19:15:34+00:00,15.55,13.97,15.55,15.55,31.0,1019.0,1.47,140,0,10000,Clear,clear sky,
10147,22,2026-08-01 19:15:35+00:00,18.94,18.8,18.94,18.94,73.0,1016.0,0.99,22,45,10000,Clouds,scattered clouds,
10148,23,2026-08-01 19:15:37+00:00,29.47,29.2,29.47,29.47,41.0,1011.0,2.05,291,98,10000,Clouds,overcast clouds,
10149,24,2026-08-01 19:15:38+00:00,20.41,21.09,20.41,20.41,99.0,1014.0,1.44,262,100,10000,Clouds,overcast clouds,
10150,25,2026-08-01 19:15:40+00:00,24.23,25.06,24.23,24.23,90.0,1013.0,2.38,206,100,10000,Clouds,overcast clouds,
10151,26,2026-08-01 19:15:42+00:00,22.8,23.49,22.8,22.8,90.0,1012.0,0.83,352,78,10000,Clouds,broken clouds,
10152,27,2026-08-01 19:15:43+00:00,30.27,31.45,30.27,30.27,50.0,1009.0,1.81,133,18,10000,Rain,light rain,
10153,28,2026-08-01 19:15:45+00:00,24.07,24.73,24.07,24.07,84.0,1014.0,5.48,230,56,10000,Clouds,broken clouds,
10154,29,2026-08-01 19:15:46+00:00,25.31,26.27,25.31,25.31,91.0,1014.0,2.56,225,100,10000,Rain,light rain,
10155,1,2026-08-01 20:54:02+00:00,16.25,15.89,16.25,16.25,75.0,1017.0,1.35,98,73,10000,Clouds,broken clouds,
10156,2,2026-08-01 20:58:30+00:00,23.21,23.6,23.21,23.21,77.0,1016.0,6.16,171,34,10000,Clouds,scattered clouds,
10157,3,2026-08-01 20:58:31+00:00,20.42,20.48,20.42,20.42,75.0,1014.0,1.68,354,75,10000,Clouds,broken clouds,
10158,4,2026-08-01 20:58:33+00:00,21.82,22.07,21.82,21.82,77.0,1016.0,4.34,156,4,10000,Clear,clear sky,
10159,9,2026-08-01 20:58:34+00:00,19.69,19.75,19.69,19.69,78.0,1015.0,1.66,48,100,10000,Clouds,overcast clouds,
10160,10,2026-08-01 20:58:36+00:00,18.56,17.67,18.56,18.56,46.0,1017.0,4.21,93,4,10000,Clear,clear sky,
10161,11,2026-08-01 20:58:38+00:00,14.99,14.58,14.99,14.99,78.0,1019.0,2.17,79,23,10000,Clouds,few clouds,
10162,12,2026-08-01 20:58:39+00:00,22.14,21.61,22.14,22.14,46.0,1015.0,2.24,60,84,10000,Clouds,broken clouds,
10163,13,2026-08-01 20:58:41+00:00,24.09,24.3,24.09,24.09,67.0,1015.0,1.32,155,54,10000,Clouds,broken clouds,
10164,14,2026-08-01 20:58:43+00:00,20.71,21.24,20.71,20.71,92.0,1014.0,0.27,279,94,10000,Rain,light rain,
10165,15,2026-08-01 20:58:44+00:00,12.63,12.19,12.63,12.63,86.0,1018.0,1.33,273,98,10000,Clouds,overcast clouds,
10166,16,2026-08-01 20:58:46+00:00,23.08,23.17,23.08,23.08,66.0,1012.0,6.31,168,91,10000,Clouds,overcast clouds,
10167,17,2026-08-01 20:58:47+00:00,24.25,24.79,24.25,24.25,79.0,1014.0,9.86,201,92,10000,Clouds,overcast clouds,
10168,18,2026-08-01 20:58:49+00:00,34.25,37.93,34.25,34.25,47.0,1003.0,7.33,262,100,10000,Clouds,overcast clouds,
10169,19,2026-08-01 20:58:51+00:00,16.9,16.4,16.9,16.9,67.0,1015.0,3.46,245,82,10000,Rain,light rain,
10170,20,2026-08-01 20:58:52+00:00,26.07,26.07,26.07,26.07,49.0,1012.0,1.6,236,66,10000,Clouds,broken clouds,
10171,21,2026-08-01 20:54:06+00:00,13.95,12.31,13.95,13.95,35.0,1019.0,0.97,107,1,10000,Clear,clear sky,
10172,22,2026-08-01 20:58:54+00:00,18.73,18.59,18.73,18.73,74.0,1017.0,0.58,19,46,10000,Clouds,scattered clouds,
10173,23,2026-08-01 20:58:56+00:00,28.25,28.2,28.25,28.25,44.0,1012.0,1.72,279,55,10000,Clouds,broken clouds,
10174,24,2026-08-01 20:58:58+00:00,19.85,20.48,19.85,19.85,99.0,1015.0,1.57,259,100,10000,Clouds,overcast clouds,
10175,25,2026-08-01 20:58:59+00:00,23.84,24.71,23.84,23.84,93.0,1014.0,1.88,200,100,10000,Rain,light rain,
10176,26,2026-08-01 20:59:01+00:00,22.42,23.09,22.42,22.42,91.0,1013.0,0.51,32,93,10000,Clouds,overcast clouds,
10177,27,2026-08-01 20:49:18+00:00,29.62,30.79,29.62,29.62,52.0,1010.0,2.48,172,21,10000,Clouds,few clouds,
10178,28,2026-08-01 20:59:04+00:00,23.86,24.52,23.86,23.86,85.0,1015.0,5.39,217,66,10000,Clouds,broken clouds,
10179,29,2026-08-01 20:59:05+00:00,25.33,26.27,25.33,25.33,90.0,1015.0,2.62,222,99,10000,Rain,light rain,
10180,1,2026-08-01 22:03:37+00:00,16.15,15.78,16.15,16.15,75.0,1017.0,1.51,101,76,10000,Clouds,broken clouds,
10181,2,2026-08-01 22:03:38+00:00,22.96,23.35,22.96,22.96,78.0,1015.0,5.76,174,26,10000,Clouds,scattered clouds,
10182,3,2026-08-01 22:03:39+00:00,19.72,19.84,19.72,19.72,80.0,1014.0,1.95,16,81,10000,Clouds,broken clouds,
10183,4,2026-08-01 22:03:40+00:00,21.55,21.85,21.55,21.55,80.0,1016.0,3.51,166,3,10000,Clear,clear sky,
10184,9,2026-08-01 22:03:42+00:00,19.72,19.76,19.72,19.72,77.0,1014.0,1.71,64,100,10000,Clouds,overcast clouds,
10185,10,2026-08-01 22:03:43+00:00,17.9,16.97,17.9,17.9,47.0,1016.0,3.71,89,4,10000,Clear,clear sky,
10186,11,2026-08-01 22:03:44+00:00,14.6,14.13,14.6,14.6,77.0,1018.0,2.05,77,23,10000,Clouds,few clouds,
10187,12,2026-08-01 22:03:45+00:00,21.03,20.47,21.03,21.03,49.0,1015.0,1.79,180,81,10000,Clouds,broken clouds,
10188,13,2026-08-01 22:03:46+00:00,23.47,23.65,23.47,23.47,68.0,1015.0,0.67,116,46,10000,Clouds,scattered clouds,
10189,14,2026-08-01 22:03:47+00:00,20.61,21.15,20.61,20.61,93.0,1013.0,0.34,126,96,10000,Rain,light rain,
10190,15,2026-08-01 22:03:48+00:00,12.34,11.93,12.34,12.34,88.0,1018.0,1.71,282,98,10000,Clouds,overcast clouds,
10191,16,2026-08-01 22:03:49+00:00,22.8,22.89,22.8,22.8,67.0,1012.0,5.69,174,93,10000,Rain,light rain,
10192,17,2026-08-01 22:03:51+00:00,24.22,24.73,24.22,24.22,78.0,1013.0,9.76,205,94,10000,Clouds,overcast clouds,
10193,18,2026-08-01 22:03:52+00:00,34.23,37.89,34.23,34.23,47.0,1002.0,6.91,247,100,10000,Clouds,overcast clouds,
10194,19,2026-08-01 22:03:53+00:00,16.47,16.03,16.47,16.47,71.0,1015.0,3.38,249,87,10000,Clouds,overcast clouds,
10195,20,2026-08-01 22:03:54+00:00,25.62,25.57,25.62,25.62,51.0,1012.0,2.48,283,73,10000,Clouds,broken clouds,
10196,21,2026-08-01 22:03:55+00:00,13.29,11.64,13.29,13.29,37.0,1020.0,2.21,130,1,10000,Clear,clear sky,
10197,22,2026-08-01 22:03:56+00:00,18.26,18.13,18.26,18.26,76.0,1016.0,0.86,53,43,10000,Clouds,scattered clouds,
10198,23,2026-08-01 22:03:57+00:00,27.37,27.64,27.37,27.37,48.0,1012.0,3.59,294,58,10000,Clouds,broken clouds,
10199,24,2026-08-01 22:03:59+00:00,19.93,20.54,19.93,19.93,98.0,1015.0,1.92,260,100,10000,Clouds,overcast clouds,
10200,25,2026-08-01 22:04:00+00:00,23.46,24.34,23.46,23.46,95.0,1015.0,1.82,196,99,10000,Rain,light rain,
10201,26,2026-08-01 22:04:01+00:00,22.07,22.76,22.07,22.07,93.0,1013.0,0.23,309,91,10000,Clouds,overcast clouds,
10202,27,2026-08-01 22:04:02+00:00,28.47,29.79,28.47,28.47,57.0,1011.0,2.88,175,22,10000,Rain,light rain,
10203,28,2026-08-01 22:04:03+00:00,23.87,24.48,23.87,23.87,83.0,1015.0,5.55,213,72,10000,Clouds,broken clouds,
10204,29,2026-08-01 22:04:04+00:00,25.11,26.05,25.11,25.11,91.0,1015.0,2.56,220,99,10000,Rain,light rain,
10205,1,2026-08-02 00:00:21+00:00,14.62,14.25,14.62,14.62,81.0,1016.0,1.0,26,80,10000,Clouds,broken clouds,
10206,2,2026-08-02 00:00:22+00:00,22.53,22.9,22.53,22.53,79.0,1015.0,5.7,183,29,10000,Clouds,scattered clouds,
10207,3,2026-08-02 00:00:23+00:00,19.42,19.48,19.42,19.42,79.0,1013.0,1.5,1,87,10000,Clouds,overcast clouds,
10208,4,2026-08-02 00:00:25+00:00,20.89,21.2,20.89,20.89,83.0,1016.0,2.41,202,3,10000,Clear,clear sky,
10209,9,2026-08-02 00:00:26+00:00,19.53,19.6,19.53,19.53,79.0,1013.0,2.94,75,100,10000,Clouds,overcast clouds,
10210,10,2026-08-02 00:00:27+00:00,16.96,15.99,16.96,16.96,49.0,1016.0,2.33,93,7,10000,Clear,clear sky,
10211,11,2026-08-02 00:00:28+00:00,14.01,13.45,14.01,14.01,76.0,1018.0,1.68,65,22,10000,Clouds,few clouds,
10212,12,2026-08-02 00:00:29+00:00,19.92,19.33,19.92,19.92,52.0,1014.0,1.34,70,81,10000,Clouds,broken clouds,
10213,13,2026-08-02 00:00:30+00:00,22.57,22.63,22.57,22.57,67.0,1014.0,0.82,44,31,10000,Clouds,scattered clouds,
10214,14,2026-08-02 00:00:31+00:00,20.73,21.29,20.73,20.73,93.0,1012.0,0.47,251,97,10000,Clouds,overcast clouds,
10215,15,2026-08-02 00:00:32+00:00,12.26,11.84,12.26,12.26,88.0,1016.0,1.43,302,99,10000,Clouds,overcast clouds,
10216,16,2026-08-02 00:00:33+00:00,21.71,21.82,21.71,21.71,72.0,1012.0,3.09,180,94,10000,Rain,light rain,
10217,17,2026-08-02 00:00:34+00:00,24.03,24.53,24.03,24.03,78.0,1013.0,9.46,207,93,10000,Clouds,overcast clouds,
10218,18,2026-08-02 00:00:35+00:00,34.3,37.4,34.3,34.3,45.0,1002.0,7.21,248,100,10000,Clouds,overcast clouds,
10219,19,2026-08-02 00:00:36+00:00,15.18,14.79,15.18,15.18,78.0,1014.0,3.14,237,91,10000,Clouds,overcast clouds,
10220,20,2026-08-02 00:00:37+00:00,24.76,24.78,24.76,24.76,57.0,1012.0,3.65,247,72,10000,Clouds,broken clouds,
10221,21,2026-08-02 00:00:38+00:00,11.92,10.37,11.92,11.92,46.0,1019.0,2.01,151,2,10000,Clear,clear sky,
10222,22,2026-08-02 00:00:39+00:00,18.02,17.86,18.02,18.02,76.0,1015.0,0.95,51,46,10000,Clouds,scattered clouds,
10223,23,2026-08-02 00:00:40+00:00,26.1,26.1,26.1,26.1,57.0,1012.0,3.44,258,66,10000,Clouds,broken clouds,
10224,24,2026-08-02 00:00:41+00:00,19.68,20.24,19.68,19.68,97.0,1015.0,2.02,268,100,10000,Clouds,overcast clouds,
10225,25,2026-08-02 00:00:42+00:00,23.15,24.03,23.15,23.15,96.0,1014.0,1.29,187,99,10000,Rain,light rain,
10226,26,2026-08-02 00:00:44+00:00,21.47,22.13,21.47,21.47,94.0,1012.0,0.22,269,70,10000,Clouds,broken clouds,
10227,27,2026-08-02 00:00:45+00:00,27.21,28.68,27.21,27.21,64.0,1010.0,2.38,169,25,10000,Rain,light rain,
10228,28,2026-08-02 00:00:46+00:00,23.64,24.23,23.64,23.64,83.0,1015.0,5.61,210,79,10000,Clouds,broken clouds,
10229,29,2026-08-02 00:00:47+00:00,24.93,25.83,24.93,24.93,90.0,1014.0,1.59,199,98,9834,Rain,moderate rain,
10230,1,2026-08-02 04:28:19+00:00,13.4,13.04,13.4,13.4,86.0,1019.0,0.97,168,93,10000,Clouds,overcast clouds,
10231,2,2026-08-02 04:28:20+00:00,22.33,22.73,22.33,22.33,81.0,1017.0,5.01,195,94,10000,Clouds,overcast clouds,
10232,3,2026-08-02 04:28:21+00:00,18.26,18.49,18.26,18.26,90.0,1015.0,1.45,343,100,10000,Rain,light rain,
10233,4,2026-08-02 04:28:22+00:00,19.9,20.22,19.9,19.9,87.0,1018.0,2.05,224,23,10000,Clouds,few clouds,
10234,9,2026-08-02 04:28:23+00:00,19.65,19.71,19.65,19.65,78.0,1015.0,1.41,58,100,10000,Clouds,overcast clouds,
10235,10,2026-08-02 04:28:24+00:00,14.72,13.68,14.72,14.72,55.0,1019.0,3.05,84,63,10000,Clouds,broken clouds,
10236,11,2026-08-02 04:28:26+00:00,12.96,12.45,12.96,12.96,82.0,1020.0,1.73,79,48,10000,Clouds,scattered clouds,
10237,12,2026-08-02 04:28:27+00:00,17.14,16.66,17.14,17.14,67.0,1016.0,1.79,280,69,10000,Clouds,broken clouds,
10238,13,2026-08-02 04:28:28+00:00,21.35,21.37,21.35,21.35,70.0,1016.0,0.55,80,8,10000,Clear,clear sky,
10239,14,2026-08-02 04:28:29+00:00,20.47,21.08,20.47,20.47,96.0,1014.0,0.93,208,100,10000,Clouds,overcast clouds,
10240,15,2026-08-02 04:28:30+00:00,13.71,13.3,13.71,13.71,83.0,1018.0,0.16,124,100,10000,Rain,light rain,
10241,16,2026-08-02 04:28:31+00:00,22.01,22.07,22.01,22.01,69.0,1013.0,4.16,173,100,10000,Clouds,overcast clouds,
10242,17,2026-08-02 04:28:32+00:00,24.56,25.11,24.56,24.56,78.0,1015.0,8.02,206,21,10000,Clouds,few clouds,
10243,18,2026-08-02 04:28:33+00:00,33.44,36.3,33.44,33.44,47.0,1005.0,7.29,252,100,10000,Clouds,overcast clouds,
10244,19,2026-08-02 04:28:34+00:00,15.64,15.27,15.64,15.64,77.0,1015.0,3.55,252,99,10000,Clouds,overcast clouds,
10245,20,2026-08-02 04:28:35+00:00,20.73,20.79,20.73,20.73,74.0,1013.0,1.65,233,35,10000,Clouds,scattered clouds,
10246,21,2026-08-02 04:28:36+00:00,9.37,8.68,9.37,9.37,66.0,1020.0,1.75,127,2,10000,Clear,clear sky,
10247,22,2026-08-02 04:28:37+00:00,16.54,16.26,16.54,16.54,77.0,1017.0,1.45,58,75,10000,Clouds,broken clouds,
10248,23,2026-08-02 04:28:38+00:00,23.02,23.15,23.02,23.02,68.0,1013.0,2.12,251,30,10000,Clouds,scattered clouds,
10249,24,2026-08-02 04:28:39+00:00,19.45,19.98,19.45,19.45,97.0,1014.0,1.89,269,100,10000,Clouds,overcast clouds,
10250,25,2026-08-02 04:28:40+00:00,22.89,23.74,22.89,22.89,96.0,1013.0,0.65,155,100,10000,Rain,light rain,
10251,26,2026-08-02 04:28:41+00:00,20.65,21.3,20.65,20.65,97.0,1013.0,0.25,261,44,10000,Clouds,scattered clouds,
10252,27,2026-08-02 04:28:42+00:00,25.81,26.3,25.81,25.81,71.0,1011.0,2.95,217,94,10000,Clouds,overcast clouds,
10253,28,2026-08-02 04:28:44+00:00,23.22,23.76,23.22,23.22,83.0,1014.0,3.33,168,98,10000,Clouds,overcast clouds,
10254,29,2026-08-02 04:28:45+00:00,24.49,25.4,24.49,24.49,92.0,1014.0,1.23,76,100,9593,Rain,light rain,
10255,1,2026-08-02 07:33:15+00:00,21.53,21.07,21.53,21.53,51.0,1018.0,2.52,191,98,10000,Clouds,overcast clouds,
10256,2,2026-08-02 07:33:17+00:00,26.03,26.03,26.03,26.03,64.0,1019.0,8.14,187,69,10000,Rain,light rain,
10257,3,2026-08-02 07:29:04+00:00,20.31,20.51,20.31,20.31,81.0,1016.0,1.74,357,99,10000,Rain,light rain,
10258,4,2026-08-02 07:33:19+00:00,28.6,28.65,28.6,28.6,45.0,1019.0,5.03,162,7,10000,Clear,clear sky,
10259,9,2026-08-02 07:33:21+00:00,24.86,24.89,24.86,24.86,57.0,1016.0,1.26,331,94,10000,Rain,light rain,
10260,10,2026-08-02 07:33:23+00:00,22.94,22.13,22.94,22.94,32.0,1019.0,3.53,105,12,10000,Clouds,few clouds,
10261,11,2026-08-02 07:33:24+00:00,20.28,19.59,20.28,20.28,47.0,1020.0,3.17,119,30,10000,Clouds,scattered clouds,
10262,12,2026-08-02 07:33:26+00:00,25.41,25.0,25.41,25.41,38.0,1016.0,1.69,133,59,10000,Clouds,broken clouds,
10263,13,2026-08-02 07:33:28+00:00,27.74,28.25,27.74,27.74,51.0,1016.0,0.65,230,6,10000,Clear,clear sky,
10264,14,2026-08-02 07:33:29+00:00,29.54,31.46,29.54,29.54,57.0,1015.0,0.5,133,98,10000,Clouds,overcast clouds,
10265,15,2026-08-02 07:33:31+00:00,12.92,12.59,12.92,12.92,89.0,1020.0,2.61,290,100,10000,Rain,light rain,
10266,16,2026-08-02 07:33:33+00:00,29.12,28.82,29.12,29.12,41.0,1012.0,1.94,198,62,10000,Clouds,broken clouds,
10267,17,2026-08-02 07:33:34+00:00,26.29,26.29,26.29,26.29,68.0,1016.0,8.87,209,11,10000,Clouds,few clouds,
10268,18,2026-08-02 07:33:36+00:00,36.79,40.38,36.79,36.79,39.0,1005.0,4.95,264,50,10000,Clouds,scattered clouds,
10269,19,2026-08-02 07:33:38+00:00,20.77,20.18,20.77,20.77,49.0,1015.0,2.61,294,8,10000,Clear,clear sky,
10270,20,2026-08-02 07:33:39+00:00,26.16,26.16,26.16,26.16,52.0,1015.0,2.49,235,0,10000,Clear,clear sky,
10271,21,2026-08-02 07:33:41+00:00,19.67,18.61,19.67,19.67,35.0,1021.0,3.85,107,4,10000,Clear,clear sky,
10272,22,2026-08-02 07:33:42+00:00,24.35,24.15,24.35,24.35,50.0,1016.0,2.11,220,3,10000,Clear,clear sky,
10273,23,2026-08-02 07:33:44+00:00,26.43,26.43,26.43,26.43,54.0,1015.0,2.61,234,0,10000,Clear,clear sky,
10274,24,2026-08-02 07:31:24+00:00,21.4,21.84,21.4,21.4,86.0,1016.0,1.52,265,98,10000,Clouds,overcast clouds,
10275,25,2026-08-02 07:31:19+00:00,25.17,26.01,25.17,25.17,87.0,1015.0,1.96,189,100,10000,Rain,light rain,
10276,26,2026-08-02 07:33:48+00:00,27.27,29.61,27.27,27.27,73.0,1015.0,0.69,16,21,10000,Clouds,few clouds,
10277,27,2026-08-02 07:33:50+00:00,30.24,31.93,30.24,30.24,53.0,1012.0,3.23,236,31,10000,Clouds,scattered clouds,
10278,28,2026-08-02 07:33:51+00:00,25.25,25.68,25.25,25.25,71.0,1016.0,2.49,173,71,10000,Clouds,broken clouds,
10279,29,2026-08-02 07:33:53+00:00,25.91,26.78,25.91,25.91,85.0,1015.0,0.88,73,100,10000,Rain,light rain,
10280,1,2026-08-02 10:00:38+00:00,24.14,23.76,24.14,24.14,44.0,1015.0,2.58,204,98,10000,Clouds,overcast clouds,
10281,2,2026-08-02 10:00:40+00:00,26.74,27.89,26.74,26.74,62.0,1017.0,8.54,180,52,10000,Clouds,broken clouds,
10282,3,2026-08-02 09:59:38+00:00,27.4,27.47,27.4,27.4,45.0,1014.0,1.97,60,88,10000,Rain,light rain,
10283,4,2026-08-02 10:00:42+00:00,30.79,30.13,30.79,30.79,36.0,1017.0,5.62,151,16,10000,Clouds,few clouds,
10284,9,2026-08-02 10:00:43+00:00,25.9,25.9,25.9,25.9,52.0,1014.0,1.78,287,82,10000,Clouds,broken clouds,
10285,10,2026-08-02 10:00:44+00:00,26.43,26.43,26.43,26.43,26.0,1016.0,2.87,109,10,10000,Clear,clear sky,
10286,11,2026-08-02 10:00:45+00:00,22.76,22.16,22.76,22.76,41.0,1018.0,3.14,123,23,10000,Clouds,few clouds,
10287,12,2026-08-02 10:00:46+00:00,27.84,27.07,27.84,27.84,32.0,1013.0,1.51,136,61,10000,Clouds,broken clouds,
10288,13,2026-08-02 10:00:48+00:00,28.29,28.88,28.29,28.29,51.0,1014.0,2.85,198,16,10000,Clouds,few clouds,
10289,14,2026-08-02 10:00:49+00:00,33.3,34.97,33.3,33.3,43.0,1012.0,1.28,352,96,10000,Clouds,overcast clouds,
